id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,salesThisMon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
3159,734,Seattle,Alcohol,66,Bo,239,41,2137.74,1000.15,2,2.912452316,52.14,611
3160,24,Columbus,Alcohol,14,Bo,19,3,683.81,374.7,72,28.49208333,227.9366667,575
3161,53,Denver,Clothes,17,Bo,25,10,863.94,243.57,1,16.30075472,86.394,480
3162,660,Denver,Clothes,51,Bo,171,35,1890.65,858.19,2,2.864621212,54.01857143,549
3163,178,Columbus,Baby,39,Bo,85,18,1519.52,987.02,4,8.536629213,84.41777778,1114
3164,197,Boston,Alcohol,44,Nilima,97,12,1418.64,553.75,14,7.201218274,118.22,545
3165,270,Boston,Freshfood,48,Medeia,118,23,1629.04,619.11,4,6.033481481,70.82782609,539
3166,239,Boston,Baby,46,Bo,100,23,1572.59,753.72,2,6.579874477,68.37347826,582
3167,100,Columbus,Shoes,34,Nilima,53,17,1365.46,833.72,7,13.6546,80.32117647,974
3169,193,Seattle,Frozenfood,31,Bo,79,26,1258.41,606.89,1,6.520259067,48.40038462,669
3170,192,Seattle,Alcohol,37,Nilima,76,42,1317.33,695.21,3,6.86109375,31.365,899
3171,151,Seattle,Shoes,36,Nilima,68,15,1331.68,645.43,2,8.819072848,88.77866667,671
3172,22,Seattle,Alcohol,15,Bo,18,9,791.79,494.17,1,35.99045455,87.97666667,592
3173,173,Jersey,Frozenfood,40,Bo,85,28,1230.61,508.66,4,7.113352601,43.95035714,475
3174,56,ColoradoSprings,Baby,19,Veina,29,11,885.46,402.96,4,15.81178571,80.49636364,868
3175,215,Columbus,Packagedfood,34,Bo,90,34,1523.48,792.95,3,7.085953488,44.80823529,630
3176,316,Boston,Alcohol,47,Bo,146,21,1684.86,775.67,2,5.331835443,80.23142857,762
3177,169,Honolulu,Baby,44,Bo,66,9,1599.39,856.19,7,9.463846154,177.71,652
3178,94,Boston,Baby,35,Nilima,57,14,1104.21,328.78,1,11.74691489,78.87214286,298
3179,306,SanDiego,Shoes,42,Nilima,128,26,1734.15,916.93,1,5.667156863,66.69807692,823
3180,195,Boston,Alcohol,40,Bo,104,21,1321.35,797.54,3,6.776153846,62.92142857,877
3181,205,ColoradoSprings,Shoes,47,Bo,107,18,1372.79,706.22,9,6.696536585,76.26611111,709
3182,570,Jersey,Baby,64,Moone,212,13,1686.95,743.39,2,2.959561404,129.7653846,510
3183,22,Seattle,Packagedfood,10,Veina,14,4,845.01,279.14,17,38.40954545,211.2525,476
3184,111,Orlando,Frozenfood,36,Nilima,75,8,1274.84,485.43,25,11.48504505,159.355,466
3185,51,Columbus,Packagedfood,18,Veina,30,24,906.22,448.12,3,17.76901961,37.75916667,576
3186,96,Jersey,Alcohol,33,Nilima,67,12,1120.47,612.25,4,11.6715625,93.3725,738
3187,493,Seattle,Alcohol,58,Bo,144,25,2001.92,971.66,3,4.060689655,80.0768,749
3188,215,Seattle,Shoes,46,Medeia,115,13,1573.54,712.03,2,7.318790698,121.0415385,669
3189,48,ColoradoSprings,Packagedfood,17,Veina,30,10,999.13,478.28,2,20.81520833,99.913,569
3190,165,Seattle,Alcohol,40,Medeia,68,43,1271.87,598.99,3,7.70830303,29.57837209,661
3191,280,Boston,Alcohol,49,Bo,132,27,1406.09,680.5,1,5.02175,52.07740741,680
3192,219,Boston,Alcohol,48,Bo,103,25,1558.39,604.38,14,7.115936073,62.3356,608
3193,26,Jersey,Baby,13,Bo,16,9,734.04,385.84,5,28.23230769,81.56,569
3194,305,ColoradoSprings,Shoes,43,Medeia,116,50,1808.97,707.76,2,5.93104918,36.1794,456
3195,51,ColoradoSprings,Alcohol,22,Nilima,38,9,913.56,406.66,10,17.91294118,101.5066667,594
3196,144,Seattle,Alcohol,37,Bo,77,16,1299.03,828.14,4,9.021041667,81.189375,869
3197,288,Orlando,Shoes,51,Bo,145,29,1615.63,706.88,3,5.609826389,55.71137931,571
3199,93,Columbus,Shoes,21,Veina,46,28,1030.08,483.77,2,11.07612903,36.78857143,469
3200,191,Honolulu,Baby,32,Bo,71,15,1526,606.37,5,7.989528796,101.7333333,422
3202,93,Columbus,Baby,30,Bo,49,17,1142.35,524.11,1,12.28333333,67.19705882,776
3203,125,Jersey,Baby,34,Bo,80,11,1311.05,399.19,2,10.4884,119.1863636,468
3204,122,Seattle,Baby,36,Bo,48,18,1147.39,468.85,13,9.404836066,63.74388889,826
3205,129,Seattle,Clothes,38,Bo,64,16,1156.76,574.35,2,8.967131783,72.2975,699
3206,89,Denver,Shoes,29,Medeia,56,6,1201.27,925.99,8,13.49741573,200.2116667,968
3208,296,SanDiego,Alcohol,45,Veina,109,17,1925.06,772.86,6,6.503581081,113.2388235,503
3209,134,SanDiego,Frozenfood,30,Veina,77,10,1384.42,618.85,5,10.33149254,138.442,702
3211,46,Orlando,Pets,23,Bo,30,5,906.71,313.56,2,19.71108696,181.342,425
3212,5,Columbus,Alcohol,5,Bo,4,3,514.95,324.94,44,102.99,171.65,618
3213,476,ColoradoSprings,Alcohol,57,Bo,215,41,1883.43,791.58,5,3.956785714,45.93731707,605
3214,45,Seattle,Packagedfood,18,Alekto,34,11,885.69,462.17,5,19.682,80.51727273,624
3215,286,Boston,Alcohol,57,Bo,141,46,1887.48,885.32,2,6.59958042,41.03217391,579
3216,112,ColoradoSprings,Bakery,25,Veina,45,35,1504.21,840.29,6,13.43044643,42.97742857,774
3217,98,Columbus,Alcohol,34,Bo,54,16,996.65,369.36,2,10.16989796,62.290625,612
3218,324,Jersey,Bakery,49,Bo,158,23,2041.7,1019.46,8,6.30154321,88.76956522,697
3219,252,Columbus,Bakery,43,Bo,110,43,1522.72,537.33,1,6.042539683,35.41209302,496
3220,428,ColoradoSprings,Packagedfood,57,Bo,119,25,1770.1,700.78,2,4.135747664,70.804,426
3221,117,Honolulu,Baby,31,Bo,65,8,987.68,347.38,2,8.441709402,123.46,430
3222,80,Columbus,Baby,19,Nilima,33,9,981.3,570.2,6,12.26625,109.0333333,770
3223,129,Boston,Shoes,32,Nilima,89,20,1450.1,549.97,4,11.24108527,72.505,516
3224,191,Columbus,Shoes,50,Bo,106,20,1666.89,1042.06,2,8.727172775,83.3445,927
3225,98,Columbus,Alcohol,33,Nilima,60,14,1157.56,705.69,1,11.81183673,82.68285714,886
3227,63,Seattle,Shoes,24,Bo,46,14,953.25,587.24,2,15.13095238,68.08928571,727
3228,35,Honolulu,Frozenfood,18,Veina,24,3,812.95,319.71,19,23.22714286,270.9833333,656
3229,62,Columbus,Alcohol,27,Bo,51,10,1079.46,693.45,12,17.41064516,107.946,646
3230,274,Seattle,Clothes,49,Veina,117,19,1730.42,702.52,3,6.31540146,91.07473684,578
3231,288,SanDiego,Packagedfood,41,Veina,121,35,1502.45,738.77,1,5.216840278,42.92714286,818
3232,165,Orlando,Shoes,37,Nilima,62,18,1447.82,542.58,5,8.774666667,80.43444444,824
3233,280,Boston,Frozenfood,51,Bo,134,38,1553.45,778.91,3,5.548035714,40.88026316,677
3234,376,Columbus,Shoes,56,Nilima,150,47,2004.12,820.69,1,5.330106383,42.64085106,765
3235,255,Boston,Alcohol,48,Nilima,130,17,1448.75,566.38,1,5.681372549,85.22058824,809
3236,154,Columbus,Frozenfood,37,Bo,74,11,1488.25,783.34,3,9.663961039,135.2954545,961
3237,354,Orlando,Alcohol,44,Veina,133,19,1705.45,883.4,1,4.817655367,89.76052632,803
3238,88,ColoradoSprings,Bakery,39,Bo,58,22,1050.07,643.88,2,11.93261364,47.73045455,863
3239,276,Boston,Pets,50,Bo,110,21,1573.84,581.85,3,5.702318841,74.9447619,515
3240,14,Columbus,Frozenfood,7,Veina,10,2,581.1,297.08,3,41.50714286,290.55,609
3241,44,Boston,Shoes,23,Nilima,33,7,844.38,285.09,20,19.19045455,120.6257143,576
3242,55,Columbus,Baby,24,Bo,39,19,924.45,532.68,6,16.80818182,48.65526316,680
3243,351,Columbus,Baby,53,Bo,112,45,1707.78,799.16,3,4.865470085,37.95066667,739
3244,116,Boston,Alcohol,26,Veina,54,24,1182.53,514.73,8,10.19422414,49.27208333,593
3245,155,Denver,Frozenfood,35,Nilima,69,27,1250.24,625.62,2,8.066064516,46.30518519,713
3246,374,SanDiego,Frozenfood,55,Veina,149,19,1923.15,661.07,2,5.142112299,101.2184211,643
3247,105,Boston,Shoes,32,Bo,53,13,1187.72,792.22,5,11.31161905,91.36307692,851
3248,82,Seattle,Shoes,24,Bo,40,13,1310.23,604.11,19,15.97841463,100.7869231,488
3249,47,Seattle,Alcohol,19,Bo,24,12,931.9,443.05,4,19.82765957,77.65833333,598
3250,72,ColoradoSprings,Shoes,25,Nilima,44,12,948.33,433.16,2,13.17125,79.0275,788
3251,347,Denver,Shoes,51,Bo,154,43,1577.72,746.56,1,4.546743516,36.69116279,765
3252,102,Boston,Packagedfood,24,Veina,44,12,1046.98,455.73,3,10.2645098,87.24833333,490
3253,57,Denver,Baby,21,Veina,37,4,1028.72,615.88,2,18.0477193,257.18,914
3255,337,Denver,Clothes,51,Bo,128,19,1621.45,289.41,2,4.811424332,85.33947368,234
3256,21,ColoradoSprings,Packagedfood,15,Veina,19,2,671.06,300.55,14,31.9552381,335.53,402
3257,15,Columbus,Baby,11,Bo,9,5,591.96,232.51,20,39.464,118.392,538
3258,437,Columbus,Packagedfood,47,Bo,167,30,1841.86,958.67,1,4.214782609,61.39533333,926
3259,177,Seattle,Shoes,49,Bo,88,13,1637.71,535.6,1,9.25259887,125.9776923,497
3260,255,ColoradoSprings,Shoes,43,Bo,88,37,1308.31,533.35,4,5.130627451,35.35972973,411
3261,237,Seattle,Alcohol,53,Bo,117,31,1540.31,800.38,6,6.499198312,49.68741935,797
3262,90,Columbus,Shoes,29,Nilima,49,14,1185.66,696.8,6,13.174,84.69,819
3263,429,Boston,Alcohol,56,Bo,161,28,1907.4,750.17,1,4.446153846,68.12142857,557
3264,264,Honolulu,Baby,59,Bo,148,31,1619.54,638.4,1,6.134621212,52.24322581,557
3265,222,Boston,Shoes,50,Nilima,122,27,1540.9,714.08,1,6.940990991,57.07037037,681
3266,103,ColoradoSprings,Bakery,38,Bo,60,18,1086.61,486.73,9,10.54961165,60.36722222,760
3267,88,Honolulu,Shoes,34,Bo,55,16,1027.01,458.47,3,11.67056818,64.188125,723
3268,246,Jersey,Alcohol,48,Bo,133,23,1638.6,818.24,20,6.66097561,71.24347826,671
3269,236,Columbus,Alcohol,51,Bo,102,19,1584.24,861.73,6,6.712881356,83.38105263,1000
3270,127,Jersey,Shoes,29,Veina,69,40,1140.6,589.62,1,8.981102362,28.515,753
3271,113,Jersey,Packagedfood,37,Veina,71,14,1115.41,475.09,8,9.870884956,79.67214286,589
3272,85,Honolulu,Alcohol,37,Bo,62,15,1078.85,578.66,5,12.69235294,71.92333333,688
3273,198,SanDiego,Alcohol,44,Medeia,113,18,1577.15,749.86,8,7.96540404,87.61944444,643
3274,147,Orlando,Alcohol,48,Bo,96,15,1380.61,567.28,2,9.391904762,92.04066667,552
3275,436,Seattle,Clothes,65,Nilima,148,47,1831.08,829.9,2,4.199724771,38.95914894,629
3276,95,SanDiego,Shoes,27,Nilima,49,43,1023.68,470.4,3,10.77557895,23.80651163,663
3277,210,Honolulu,Baby,26,Veina,50,26,1251.47,630.92,6,5.959380952,48.13346154,804
3278,96,Denver,Alcohol,31,Bo,45,24,1087.23,392.61,3,11.3253125,45.30125,581
3279,237,Boston,Shoes,45,Nilima,120,59,1476.71,773.26,1,6.230843882,25.02898305,832
3280,215,Denver,Clothes,41,Bo,90,13,1513.91,734.07,1,7.04144186,116.4546154,784
3281,297,Columbus,Shoes,50,Bo,108,21,1554.15,673.48,3,5.232828283,74.00714286,543
3282,25,Seattle,Frozenfood,15,Nilima,17,7,670.41,595.07,25,26.8164,95.77285714,972
3283,424,Seattle,Baby,48,Bo,127,13,1685.08,722.89,4,3.974245283,129.6215385,521
3284,208,Columbus,Baby,42,Veina,92,16,1492.45,330.59,17,7.175240385,93.278125,304
3285,68,ColoradoSprings,Baby,29,Bo,39,10,1035.35,420.55,6,15.22573529,103.535,636
3286,42,Boston,Alcohol,24,Bo,34,10,850.76,229.39,4,20.25619048,85.076,494
3287,15,ColoradoSprings,Alcohol,13,Veina,13,2,662.51,216.73,82,44.16733333,331.255,437
3288,196,Seattle,Packagedfood,35,Veina,100,21,1534.31,565.08,4,7.828112245,73.06238095,554
3289,372,SanDiego,Alcohol,55,Bo,171,13,1904.74,912.26,2,5.120268817,146.5184615,680
3290,67,ColoradoSprings,Alcohol,28,Bo,35,8,1029.61,342.31,2,15.36731343,128.70125,337
3291,211,Seattle,Shoes,45,Bo,96,18,1387.43,694.92,14,6.57549763,77.07944444,822
3293,40,Jersey,Freshfood,15,Veina,24,11,959.42,912.55,2,23.9855,87.22,1028
3294,105,Seattle,Alcohol,29,Bo,59,14,1282.34,461.34,4,12.2127619,91.59571429,564
3295,118,ColoradoSprings,Frozenfood,39,Bo,65,12,1046.62,557.23,14,8.869661017,87.21833333,667
3296,29,Boston,Freshfood,18,Bo,21,10,843.74,490.69,19,29.09448276,84.374,763
3297,62,Denver,Packagedfood,24,Bo,36,13,1088.4,652.89,4,17.55483871,83.72307692,787
3298,358,SanDiego,Alcohol,50,Medeia,146,13,1881.14,752.12,3,5.254581006,144.7030769,555
3299,122,Columbus,Bakery,28,Veina,66,35,1366.31,596.38,3,11.1992623,39.03742857,807
3300,275,Seattle,Shoes,43,Bo,132,8,1478.02,611.13,6,5.374618182,184.7525,387
3301,292,Honolulu,Baby,50,Bo,122,45,1615.16,730.68,2,5.531369863,35.89244444,776
3302,69,Columbus,Shoes,19,Akar,35,11,941.49,544.3,5,13.64478261,85.59,733
3303,206,Denver,Alcohol,38,Bo,92,17,1340.01,682.53,14,6.504902913,78.82411765,818
3304,388,Boston,Alcohol,51,Bo,154,40,1753.06,726.38,6,4.518195876,43.8265,599
3305,154,Denver,Frozenfood,40,Bo,80,10,1242.04,566.63,17,8.065194805,124.204,721
3306,255,Seattle,Alcohol,47,Bo,117,30,1581.72,771.46,6,6.202823529,52.724,680
3307,185,SanDiego,Bakery,42,Veina,110,13,2006.06,975.14,8,10.84356757,154.3123077,912
3308,263,Orlando,Packagedfood,46,Bo,114,21,1547.35,841.06,5,5.883460076,73.68333333,697
3309,48,Seattle,Shoes,19,Nilima,23,12,862.4,435.91,1,17.96666667,71.86666667,756
3310,296,Columbus,Freshfood,42,Bo,115,41,1511.65,739.13,1,5.106925676,36.8695122,881
3311,53,Columbus,Pets,21,Bo,24,9,885.15,479.59,4,16.7009434,98.35,496
3312,427,Boston,Alcohol,43,Bo,93,12,1793.48,893.33,3,4.200187354,149.4566667,747
3313,105,Boston,Baby,31,Bo,61,25,1400.48,596.41,1,13.33790476,56.0192,780
3315,1,ColoradoSprings,Frozenfood,1,Akar,1,1,256.33,167.39,54,256.33,256.33,482
3316,124,Boston,Bakery,30,Bo,57,16,1335.71,537.15,2,10.77185484,83.481875,640
3317,115,Boston,Alcohol,30,Nilima,69,21,1187.81,588.09,3,10.32878261,56.56238095,682
3318,117,ColoradoSprings,Beverages,39,Bo,54,5,1223.34,682.18,21,10.45589744,244.668,741
3319,237,Orlando,Shoes,46,Bo,96,19,1604.52,724,7,6.770126582,84.44842105,709
3320,33,Denver,Frozenfood,19,Bo,26,8,900.96,547.46,1,27.30181818,112.62,598
3321,64,Orlando,Packagedfood,19,Katram,29,6,1047.48,508.17,15,16.366875,174.58,655
3322,178,Jersey,Packagedfood,48,Bo,94,11,1221.52,591.21,7,6.86247191,111.0472727,734
3323,11,ColoradoSprings,Alcohol,7,Nilima,9,3,524.24,451.65,21,47.65818182,174.7466667,628
3324,38,Columbus,Shoes,23,Nilima,28,7,870.83,713.83,23,22.91657895,124.4042857,1004
3325,17,Seattle,Baby,12,Veina,14,5,560.95,284.02,5,32.99705882,112.19,650
3326,82,Columbus,Alcohol,29,Bo,48,10,1063.74,383.95,1,12.97243902,106.374,644
3327,50,Boston,Alcohol,22,Bo,37,12,939.4,395.11,7,18.788,78.28333333,473
3328,253,Orlando,Shoes,41,Bo,100,14,1586,743.54,1,6.268774704,113.2857143,656
3329,113,ColoradoSprings,Packagedfood,27,Nilima,52,14,1102.99,633.6,6,9.760973451,78.785,889
3330,303,Columbus,Packagedfood,43,Bo,80,18,1652.92,757.9,4,5.455181518,91.82888889,774
3331,139,Denver,Baby,33,Bo,58,9,1204.04,599.06,6,8.662158273,133.7822222,707
3332,181,Boston,Shoes,44,Medeia,68,5,1430.79,634.46,4,7.904917127,286.158,696
3333,148,Seattle,Alcohol,36,Bo,64,11,1349.99,499.32,2,9.121554054,122.7263636,594
3334,87,ColoradoSprings,Pets,29,Bo,53,9,1150.37,495,5,13.22264368,127.8188889,753
3335,5,Seattle,Bakery,4,Veina,5,3,537.26,301.47,11,107.452,179.0866667,673
3336,217,Seattle,Alcohol,38,Bo,78,26,1541.67,794.34,3,7.104470046,59.295,909
3337,370,ColoradoSprings,Frozenfood,49,Moone,121,24,1591.16,902.05,4,4.300432432,66.29833333,979
3338,57,Seattle,Alcohol,29,Nilima,45,4,928.66,624.85,48,16.2922807,232.165,860
3339,369,ColoradoSprings,Packagedfood,53,Bo,141,43,1667.77,715.59,2,4.519701897,38.78534884,663
3340,413,Orlando,Shoes,54,Nilima,157,30,2006.72,1026.49,6,4.858886199,66.89066667,724
3341,7,Boston,Shoes,4,Nilima,3,4,410.79,239.05,39,58.68428571,102.6975,666
3342,215,SanDiego,Alcohol,47,Bo,91,8,1448.2,501.86,2,6.735813953,181.025,436
3343,546,Seattle,Packagedfood,57,Bo,239,71,1965.39,971.43,1,3.599615385,27.6815493,716
3344,76,Seattle,Shoes,24,Nilima,48,9,1004.85,481.6,6,13.22171053,111.65,584
3345,172,Columbus,Frozenfood,41,Bo,95,12,1402.43,668.56,2,8.153662791,116.8691667,729
3346,151,Denver,Shoes,44,Bo,78,17,1391.73,515.49,1,9.216754967,81.86647059,561
3347,554,Boston,Frozenfood,65,Bo,251,34,2196.62,1056.5,1,3.965018051,64.60647059,886
3348,223,Boston,Frozenfood,41,Bo,122,14,1393.76,662.1,9,6.250044843,99.55428571,681
3349,140,SanDiego,Freshfood,26,Bo,40,14,1295.64,593.56,1,9.254571429,92.54571429,653
3353,422,Seattle,Bakery,55,Bo,179,51,1999.46,682.92,3,4.738056872,39.20509804,425
3354,99,Boston,Alcohol,33,Nilima,58,8,1054.95,463.14,5,10.65606061,131.86875,693
3355,321,Seattle,Packagedfood,56,Bo,131,20,1718.13,826.4,7,5.352429907,85.9065,691
3356,84,Seattle,Frozenfood,26,Bo,51,12,1193.5,528.05,9,14.20833333,99.45833333,657
3357,178,Orlando,Packagedfood,38,Bo,76,24,1557.9,473.46,3,8.752247191,64.9125,444
3358,45,ColoradoSprings,Alcohol,23,Bo,24,11,873.79,396.7,1,19.41755556,79.43545455,766
3359,28,Columbus,Shoes,14,Alekto,16,10,741.87,435.43,6,26.49535714,74.187,685
3360,204,Seattle,Alcohol,38,Bo,81,28,1344.53,717.34,2,6.590833333,48.01892857,703
3361,190,Columbus,Packagedfood,44,Bo,95,29,1311.03,777.48,1,6.900157895,45.20793103,752
3362,112,Honolulu,Frozenfood,36,Medeia,67,16,1158.28,552.41,2,10.34178571,72.3925,814
3363,327,Denver,Shoes,56,Bo,119,22,1770.23,793.08,2,5.413547401,80.465,618
3364,189,Seattle,Clothes,46,Bo,86,15,1531.72,680.04,3,8.104338624,102.1146667,566
3365,159,Denver,Alcohol,33,Bo,82,30,1150.91,402.92,1,7.238427673,38.36366667,445
3366,222,Columbus,Alcohol,47,Nilima,106,39,1493.8,797.01,3,6.728828829,38.3025641,741
3367,224,Columbus,Packagedfood,43,Bo,89,15,1525.86,659.44,1,6.811875,101.724,554
3368,48,Columbus,Baby,18,Veina,27,9,890.21,440.37,5,18.54604167,98.91222222,530
3369,57,Boston,Baby,23,Veina,41,3,1082.16,769.74,11,18.98526316,360.72,957
3370,383,Seattle,Alcohol,56,Bo,200,16,1842.11,886.82,4,4.809686684,115.131875,773
3371,158,SanDiego,Alcohol,44,Bo,77,9,1199.12,539.92,1,7.589367089,133.2355556,693
3372,81,Columbus,Alcohol,22,Bo,32,27,999.95,458.08,2,12.34506173,37.03518519,598
3373,201,Columbus,Alcohol,50,Bo,101,32,1360.89,568.06,4,6.770597015,42.5278125,579
3374,212,ColoradoSprings,Shoes,44,Bo,97,26,1401.61,817.76,6,6.611367925,53.90807692,587
3375,141,Columbus,Shoes,36,Bo,66,20,1317.78,532.73,2,9.345957447,65.889,547
3376,151,Boston,Shoes,41,Bo,69,14,1152.89,571.76,1,7.635033113,82.34928571,728
3377,299,Boston,Alcohol,51,Bo,124,29,1553.43,811.91,1,5.19541806,53.56655172,668
3378,199,Honolulu,Alcohol,40,Bo,76,9,1558.01,738.92,7,7.82919598,173.1122222,735
3379,657,Columbus,Alcohol,59,Bo,212,50,2023.13,1074.77,3,3.07934551,40.4626,848
3380,294,Columbus,Shoes,46,Nilima,120,44,1462.56,791.71,1,4.974693878,33.24,725
3381,133,Columbus,Shoes,44,Bo,87,9,1413.13,849.91,4,10.62503759,157.0144444,913
3382,320,Columbus,Frozenfood,47,Bo,135,41,1780.8,872.41,1,5.565,43.43414634,753
3383,77,Orlando,Beverages,30,Bo,56,8,1064.15,624.44,7,13.82012987,133.01875,911
3384,53,ColoradoSprings,Shoes,21,Moone,32,14,735.83,324.82,2,13.88358491,52.55928571,649
3385,72,Honolulu,Clothes,31,Nilima,49,19,992.27,403.29,3,13.78152778,52.22473684,838
3386,346,Orlando,Alcohol,52,Veina,142,22,1737.98,839.8,2,5.023063584,78.99909091,846
3387,58,Boston,Packagedfood,19,Bo,40,12,1117.33,439.63,1,19.26431034,93.11083333,545
3388,17,Columbus,Shoes,12,Veina,14,4,526.49,180.29,4,30.97,131.6225,416
3389,52,Boston,Shoes,22,Bo,34,18,948.51,526.5,20,18.24057692,52.695,706
3390,286,Columbus,Packagedfood,50,Bo,142,38,1602.23,726.55,4,5.602202797,42.16394737,560
3391,90,ColoradoSprings,Baby,34,Bo,41,22,966.06,486.86,5,10.734,43.91181818,802
3392,102,Boston,Shoes,29,Bo,50,7,1071.25,364.88,1,10.50245098,153.0357143,492
3393,295,Seattle,Alcohol,57,Bo,151,15,1690.34,652.03,15,5.729966102,112.6893333,325
3395,146,Columbus,Clothes,38,Nilima,65,15,1266.63,629.36,10,8.675547945,84.442,689
3396,307,Columbus,Shoes,56,Bo,142,26,1606.94,800.07,2,5.234332248,61.80538462,658
3397,72,Seattle,Shoes,25,Nilima,44,11,975.69,470.48,16,13.55125,88.69909091,740
3399,266,Columbus,Beverages,50,Bo,136,46,1639.21,500.76,1,6.162443609,35.635,325
3400,107,Seattle,Beverages,34,Bo,62,22,1193.14,499.89,2,11.15084112,54.23363636,742
3401,73,SanDiego,Baby,23,Moone,41,5,1036.95,242.95,12,14.20479452,207.39,337
3402,81,ColoradoSprings,Packagedfood,28,Bo,51,11,1111.91,468.09,3,13.72728395,101.0827273,558
3403,103,Boston,Shoes,28,Bo,48,10,1156.6,573.27,1,11.22912621,115.66,674
3404,76,Seattle,Alcohol,24,Alekto,49,14,989.29,566.09,2,13.01697368,70.66357143,667
3405,275,Jersey,Alcohol,48,Nilima,127,20,1634.63,724.07,5,5.944109091,81.7315,743
3406,51,Columbus,Baby,25,Veina,43,7,1026.98,726.56,10,20.13686275,146.7114286,789
3407,74,Columbus,Frozenfood,27,Medeia,50,11,1045.04,230.77,5,14.12216216,95.00363636,594
3408,99,Denver,Bakery,31,Bo,51,4,1320.2,527.31,10,13.33535354,330.05,492
3409,312,Orlando,Alcohol,54,Bo,103,33,1523.5,660.05,1,4.883012821,46.16666667,809
3410,63,SanDiego,Packagedfood,21,Bo,38,15,965.93,506.89,2,15.33222222,64.39533333,658
3411,300,Columbus,Baby,37,Veina,68,47,1573.06,1028.79,1,5.243533333,33.4693617,732
3412,274,Columbus,Shoes,54,Bo,116,34,1628.12,767.65,2,5.942043796,47.88588235,873
3413,3,Denver,Baby,3,Veina,3,2,396.22,543.29,11,132.0733333,198.11,809
3414,317,Columbus,Alcohol,49,Bo,137,31,1611.78,612.57,7,5.084479495,51.99290323,671
3415,137,ColoradoSprings,Baby,33,Bo,71,26,1288.09,427.03,4,9.402116788,49.54192308,369
3417,236,ColoradoSprings,Frozenfood,46,Bo,76,14,1354.7,627.41,2,5.740254237,96.76428571,798
3418,53,Seattle,Pets,29,Bo,35,12,1171.75,436.22,2,22.10849057,97.64583333,589
3419,110,Seattle,Alcohol,33,Nilima,77,7,1374.93,560.21,8,12.49936364,196.4185714,549
3420,192,Boston,Frozenfood,40,Bo,83,15,1560.82,846.83,8,8.129270833,104.0546667,673
3421,52,Columbus,Bakery,19,Bo,33,16,991.53,525.56,15,19.06788462,61.970625,603
3422,89,Boston,Clothes,28,Tanvi,44,19,938.3,413.4,8,10.54269663,49.38421053,521
3423,477,Seattle,Alcohol,61,Bo,174,45,1951.45,911.86,2,4.091090147,43.36555556,824
3424,122,Columbus,Baby,34,Bo,78,15,1251.3,465.07,2,10.25655738,83.42,530
3425,63,Honolulu,Packagedfood,27,Bo,35,16,918.49,691.58,2,14.57920635,57.405625,716
3426,339,ColoradoSprings,Alcohol,54,Bo,137,44,1519.71,692.62,1,4.482920354,34.53886364,761
3427,260,Seattle,Shoes,54,Bo,147,27,1624.71,743.05,1,6.248884615,60.17444444,681
3428,163,ColoradoSprings,Freshfood,34,Bo,77,18,1247.71,772.61,5,7.654662577,69.31722222,869
3429,231,ColoradoSprings,Alcohol,33,Bo,61,14,1560.13,689.99,2,6.753809524,111.4378571,471
3430,224,ColoradoSprings,Baby,45,Veina,84,15,1473.7,685.42,7,6.579017857,98.24666667,698
3431,41,Seattle,Shoes,17,Veina,33,13,1079.03,519.84,5,26.31780488,83.00230769,459
3432,72,Jersey,Frozenfood,22,Veina,36,12,1069.75,411.32,8,14.85763889,89.14583333,486
3433,62,Columbus,Packagedfood,29,Bo,42,9,960.14,286.35,9,15.48612903,106.6822222,549
3435,248,Jersey,Clothes,46,Veina,115,20,1717.96,874.83,7,6.927258065,85.898,866
3436,11,Columbus,Packagedfood,7,Veina,10,4,570.13,292.56,2,51.83,142.5325,786
3437,282,ColoradoSprings,Alcohol,43,Bo,115,21,1542.15,583.13,1,5.468617021,73.43571429,549
3438,230,Seattle,Shoes,48,Bo,133,31,1458.54,223.6,6,6.341478261,47.04967742,141
3439,41,Columbus,Baby,15,Bo,28,18,845.39,395.24,11,20.61926829,46.96611111,749
3440,277,Orlando,Alcohol,41,Bo,122,29,1657.4,698.45,1,5.983393502,57.15172414,583
3441,153,Columbus,Frozenfood,34,Bo,55,20,1424.99,645.95,2,9.313660131,71.2495,371
